gart_threshold,min_cells,expression_threshold,source,interaction_name,omitted_donor,median_difference,positive_direction,n
1,10,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N44,0.00282078747448232,TRUE,3
1,10,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.00282078747448232,TRUE,3
1,10,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00430901852529158,TRUE,3
1,10,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N9,0.00430901852529158,TRUE,3
2,10,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N106,0.00224219131410529,TRUE,4
2,10,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N44,-0.000877566951324446,FALSE,4
2,10,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.00179117788658558,TRUE,4
2,10,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00224219131410529,TRUE,4
2,10,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N9,-0.000877566951324446,FALSE,4
1,20,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N44,0.00282078747448232,TRUE,3
1,20,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.00282078747448232,TRUE,3
1,20,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00430901852529158,TRUE,3
1,20,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N9,0.00430901852529158,TRUE,3
2,20,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N106,0.00224219131410529,TRUE,4
2,20,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N44,-0.000877566951324446,FALSE,4
2,20,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.00179117788658558,TRUE,4
2,20,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00224219131410529,TRUE,4
2,20,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N9,-0.000877566951324446,FALSE,4
1,30,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N44,0.00282078747448232,TRUE,3
1,30,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.00282078747448232,TRUE,3
1,30,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00430901852529158,TRUE,3
1,30,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N9,0.00430901852529158,TRUE,3
2,30,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N106,0.00224219131410529,TRUE,4
2,30,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N44,-0.000877566951324446,FALSE,4
2,30,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.00179117788658558,TRUE,4
2,30,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00224219131410529,TRUE,4
2,30,0.1,Myeloid,MIF_CD74_CXCR4,SCP259_N9,-0.000877566951324446,FALSE,4
1,10,0.2,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.000500831595759546,TRUE,1
1,10,0.2,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00430901852529158,TRUE,1
2,10,0.2,Myeloid,MIF_CD74_CXCR4,SCP259_N49,-0.00132858037884416,FALSE,1
2,10,0.2,Myeloid,MIF_CD74_CXCR4,SCP259_N50,-0.000426553523804732,FALSE,1
1,20,0.2,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.000500831595759546,TRUE,1
1,20,0.2,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00430901852529158,TRUE,1
2,20,0.2,Myeloid,MIF_CD74_CXCR4,SCP259_N49,-0.00132858037884416,FALSE,1
2,20,0.2,Myeloid,MIF_CD74_CXCR4,SCP259_N50,-0.000426553523804732,FALSE,1
1,30,0.2,Myeloid,MIF_CD74_CXCR4,SCP259_N49,0.000500831595759546,TRUE,1
1,30,0.2,Myeloid,MIF_CD74_CXCR4,SCP259_N50,0.00430901852529158,TRUE,1
2,30,0.2,Myeloid,MIF_CD74_CXCR4,SCP259_N49,-0.00132858037884416,FALSE,1
2,30,0.2,Myeloid,MIF_CD74_CXCR4,SCP259_N50,-0.000426553523804732,FALSE,1
1,10,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N106,0.00274015494519575,TRUE,6
1,10,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N111,0.00274015494519575,TRUE,6
1,10,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N44,9.75483532982928e-05,TRUE,6
1,10,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,9.75483532982928e-05,TRUE,6
1,10,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00197924133505267,TRUE,6
1,10,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N52,0.00274015494519575,TRUE,6
1,10,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N9,9.75483532982928e-05,TRUE,6
2,10,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N106,0.00354734478676752,TRUE,4
2,10,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N44,-0.00161036990720776,FALSE,4
2,10,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.00287717825581184,TRUE,4
2,10,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00354734478676752,TRUE,4
2,10,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N9,-0.00161036990720776,FALSE,4
1,20,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N106,0.00462184792695013,TRUE,5
1,20,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N111,0.00462184792695013,TRUE,5
1,20,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N44,0.000858461963441366,TRUE,5
1,20,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.000858461963441366,TRUE,5
1,20,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00462184792695013,TRUE,5
1,20,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N9,0.000858461963441366,TRUE,5
2,20,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N106,0.00354734478676752,TRUE,4
2,20,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N44,-0.00161036990720776,FALSE,4
2,20,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.00287717825581184,TRUE,4
2,20,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00354734478676752,TRUE,4
2,20,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N9,-0.00161036990720776,FALSE,4
1,30,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N106,0.00462184792695013,TRUE,5
1,30,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N111,0.00462184792695013,TRUE,5
1,30,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N44,0.000858461963441366,TRUE,5
1,30,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.000858461963441366,TRUE,5
1,30,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00462184792695013,TRUE,5
1,30,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N9,0.000858461963441366,TRUE,5
2,30,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N106,0.00354734478676752,TRUE,4
2,30,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N44,-0.00161036990720776,FALSE,4
2,30,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.00287717825581184,TRUE,4
2,30,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00354734478676752,TRUE,4
2,30,0.05,Other epithelial,MIF_CD74_CXCR4,SCP259_N9,-0.00161036990720776,FALSE,4
1,10,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N44,0.00462184792695013,TRUE,3
1,10,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.00462184792695013,TRUE,3
1,10,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00943637247508736,TRUE,3
1,10,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N9,0.00943637247508736,TRUE,3
2,10,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N106,0.00354734478676752,TRUE,4
2,10,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N44,-0.00161036990720776,FALSE,4
2,10,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.00287717825581184,TRUE,4
2,10,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00354734478676752,TRUE,4
2,10,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N9,-0.00161036990720776,FALSE,4
1,20,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N44,0.00462184792695013,TRUE,3
1,20,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.00462184792695013,TRUE,3
1,20,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00943637247508736,TRUE,3
1,20,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N9,0.00943637247508736,TRUE,3
2,20,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N106,0.00354734478676752,TRUE,4
2,20,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N44,-0.00161036990720776,FALSE,4
2,20,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.00287717825581184,TRUE,4
2,20,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00354734478676752,TRUE,4
2,20,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N9,-0.00161036990720776,FALSE,4
1,30,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N44,0.00462184792695013,TRUE,3
1,30,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.00462184792695013,TRUE,3
1,30,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00943637247508736,TRUE,3
1,30,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N9,0.00943637247508736,TRUE,3
2,30,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N106,0.00354734478676752,TRUE,4
2,30,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N44,-0.00161036990720776,FALSE,4
2,30,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.00287717825581184,TRUE,4
2,30,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00354734478676752,TRUE,4
2,30,0.1,Other epithelial,MIF_CD74_CXCR4,SCP259_N9,-0.00161036990720776,FALSE,4
1,10,0.2,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.000858461963441366,TRUE,1
1,10,0.2,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00943637247508736,TRUE,1
2,10,0.2,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,-0.00228053643816344,FALSE,1
2,10,0.2,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,-0.000940203376252086,FALSE,1
1,20,0.2,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.000858461963441366,TRUE,1
1,20,0.2,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00943637247508736,TRUE,1
2,20,0.2,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,-0.00228053643816344,FALSE,1
2,20,0.2,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,-0.000940203376252086,FALSE,1
1,30,0.2,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,0.000858461963441366,TRUE,1
1,30,0.2,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,0.00943637247508736,TRUE,1
2,30,0.2,Other epithelial,MIF_CD74_CXCR4,SCP259_N49,-0.00228053643816344,FALSE,1
2,30,0.2,Other epithelial,MIF_CD74_CXCR4,SCP259_N50,-0.000940203376252086,FALSE,1
1,10,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N106,0.001887977579949,TRUE,6
1,10,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N111,0.001887977579949,TRUE,6
1,10,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N44,1.12448526511282e-05,TRUE,6
1,10,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N49,1.12448526511282e-05,TRUE,6
1,10,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N50,0.00148042316262616,TRUE,6
1,10,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N52,0.001887977579949,TRUE,6
1,10,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N9,1.12448526511282e-05,TRUE,6
2,10,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N106,0.00199060350611367,TRUE,4
2,10,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N44,-0.000808105651743954,FALSE,4
2,10,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N49,0.00168809247019279,TRUE,4
2,10,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N50,0.00199060350611367,TRUE,4
2,10,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N9,-0.000808105651743954,FALSE,4
1,20,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N106,0.00335715588992403,TRUE,5
1,20,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N111,0.00335715588992403,TRUE,5
1,20,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N44,0.000418799269973961,TRUE,5
1,20,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N49,0.000418799269973961,TRUE,5
1,20,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N50,0.00335715588992403,TRUE,5
1,20,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N9,0.000418799269973961,TRUE,5
2,20,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N106,0.00199060350611367,TRUE,4
2,20,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N44,-0.000808105651743954,FALSE,4
2,20,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N49,0.00168809247019279,TRUE,4
2,20,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N50,0.00199060350611367,TRUE,4
2,20,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N9,-0.000808105651743954,FALSE,4
1,30,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N106,0.00335715588992403,TRUE,5
1,30,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N111,0.00335715588992403,TRUE,5
1,30,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N44,0.000418799269973961,TRUE,5
1,30,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N49,0.000418799269973961,TRUE,5
1,30,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N50,0.00335715588992403,TRUE,5
1,30,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N9,0.000418799269973961,TRUE,5
2,30,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N106,0.00199060350611367,TRUE,4
2,30,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N44,-0.000808105651743954,FALSE,4
2,30,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N49,0.00168809247019279,TRUE,4
2,30,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N50,0.00199060350611367,TRUE,4
2,30,0.05,T/NK,MIF_CD74_CXCR4,SCP259_N9,-0.000808105651743954,FALSE,4
1,10,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N44,0.00335715588992403,TRUE,3
1,10,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N49,0.00335715588992403,TRUE,3
1,10,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N50,0.00381349715999258,TRUE,3
1,10,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N9,0.00381349715999258,TRUE,3
2,10,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N106,0.00199060350611367,TRUE,4
2,10,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N44,-0.000808105651743954,FALSE,4
2,10,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N49,0.00168809247019279,TRUE,4
2,10,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N50,0.00199060350611367,TRUE,4
2,10,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N9,-0.000808105651743954,FALSE,4
1,20,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N44,0.00335715588992403,TRUE,3
1,20,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N49,0.00335715588992403,TRUE,3
1,20,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N50,0.00381349715999258,TRUE,3
1,20,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N9,0.00381349715999258,TRUE,3
2,20,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N106,0.00199060350611367,TRUE,4
2,20,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N44,-0.000808105651743954,FALSE,4
2,20,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N49,0.00168809247019279,TRUE,4
2,20,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N50,0.00199060350611367,TRUE,4
2,20,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N9,-0.000808105651743954,FALSE,4
1,30,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N44,0.00335715588992403,TRUE,3
1,30,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N49,0.00335715588992403,TRUE,3
1,30,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N50,0.00381349715999258,TRUE,3
1,30,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N9,0.00381349715999258,TRUE,3
2,30,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N106,0.00199060350611367,TRUE,4
2,30,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N44,-0.000808105651743954,FALSE,4
2,30,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N49,0.00168809247019279,TRUE,4
2,30,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N50,0.00199060350611367,TRUE,4
2,30,0.1,T/NK,MIF_CD74_CXCR4,SCP259_N9,-0.000808105651743954,FALSE,4
1,10,0.2,T/NK,MIF_CD74_CXCR4,SCP259_N49,,,0
2,10,0.2,T/NK,MIF_CD74_CXCR4,SCP259_N49,,,0
1,20,0.2,T/NK,MIF_CD74_CXCR4,SCP259_N49,,,0
2,20,0.2,T/NK,MIF_CD74_CXCR4,SCP259_N49,,,0
1,30,0.2,T/NK,MIF_CD74_CXCR4,SCP259_N49,,,0
2,30,0.2,T/NK,MIF_CD74_CXCR4,SCP259_N49,,,0
1,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0105174238160977,TRUE,11
1,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0104781329000592,TRUE,11
1,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0104781329000592,TRUE,11
1,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0104781329000592,TRUE,11
1,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0104781329000592,TRUE,11
1,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0105174238160977,TRUE,11
1,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0105174238160977,TRUE,11
1,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N52,0.0105174238160977,TRUE,11
1,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.0104781329000592,TRUE,11
1,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N58,0.0105174238160977,TRUE,11
1,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.0104781329000592,TRUE,11
1,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0105174238160977,TRUE,11
2,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0153629511129482,TRUE,10
2,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0148963956324781,TRUE,10
2,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0148963956324781,TRUE,10
2,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0148963956324781,TRUE,10
2,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0153629511129482,TRUE,10
2,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0153629511129482,TRUE,10
2,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0153629511129482,TRUE,10
2,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.0149129916103889,TRUE,10
2,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N58,0.0153629511129482,TRUE,10
2,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.0148963956324781,TRUE,10
2,10,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0148963956324781,TRUE,10
1,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0105274285976414,TRUE,10
1,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0104977783580785,TRUE,10
1,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0104977783580785,TRUE,10
1,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0104977783580785,TRUE,10
1,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0104977783580785,TRUE,10
1,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0105274285976414,TRUE,10
1,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0105274285976414,TRUE,10
1,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.0104977783580785,TRUE,10
1,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N58,0.0105274285976414,TRUE,10
1,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.0105077831396221,TRUE,10
1,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0105274285976414,TRUE,10
2,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0153629511129482,TRUE,10
2,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0148963956324781,TRUE,10
2,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0148963956324781,TRUE,10
2,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0148963956324781,TRUE,10
2,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0153629511129482,TRUE,10
2,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0153629511129482,TRUE,10
2,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0153629511129482,TRUE,10
2,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.0149129916103889,TRUE,10
2,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N58,0.0153629511129482,TRUE,10
2,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.0148963956324781,TRUE,10
2,20,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0148963956324781,TRUE,10
1,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0105274285976414,TRUE,10
1,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0104977783580785,TRUE,10
1,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0104977783580785,TRUE,10
1,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0104977783580785,TRUE,10
1,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0104977783580785,TRUE,10
1,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0105274285976414,TRUE,10
1,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0105274285976414,TRUE,10
1,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.0104977783580785,TRUE,10
1,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N58,0.0105274285976414,TRUE,10
1,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.0105077831396221,TRUE,10
1,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0105274285976414,TRUE,10
2,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.015379547090859,TRUE,9
2,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0144464361299188,TRUE,9
2,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0144464361299188,TRUE,9
2,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0144464361299188,TRUE,9
2,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.015379547090859,TRUE,9
2,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.015379547090859,TRUE,9
2,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.015379547090859,TRUE,9
2,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N58,0.015379547090859,TRUE,9
2,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.0144464361299188,TRUE,9
2,30,0.05,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0144464361299188,TRUE,9
1,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0105174238160977,TRUE,11
1,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0104781329000592,TRUE,11
1,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0104781329000592,TRUE,11
1,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0104781329000592,TRUE,11
1,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0104781329000592,TRUE,11
1,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0105174238160977,TRUE,11
1,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0105174238160977,TRUE,11
1,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N52,0.0105174238160977,TRUE,11
1,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.0104781329000592,TRUE,11
1,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N58,0.0105174238160977,TRUE,11
1,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.0104781329000592,TRUE,11
1,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0105174238160977,TRUE,11
2,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N106,0.0153629511129482,TRUE,10
2,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N111,0.0148963956324781,TRUE,10
2,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N23,0.0148963956324781,TRUE,10
2,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N24,0.0148963956324781,TRUE,10
2,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N44,0.0153629511129482,TRUE,10
2,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N49,0.0153629511129482,TRUE,10
2,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N50,0.0153629511129482,TRUE,10
2,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N539,0.0149129916103889,TRUE,10
2,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N58,0.0153629511129482,TRUE,10
2,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N661,0.0148963956324781,TRUE,10
2,10,0.1,Endothelial,MIF_CD74_FAMILY,SCP259_N9,0.0148963956324781,TRUE,10
