gart_threshold,min_cells,expression_threshold,resource,method,source,ligand_complex,receptor_complex,median_difference,P,positive_donor_fraction,n_paired_donors,test,median_rank,rank_IQR,FDR,median_rank_family,rank_IQR_family,rank_consistency_positive,direction
1,10,0.05,consensus,CellPhoneDB,Endothelial,MIF,CD74_FAMILY,0.195954024791717,0.00146484375,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0128780915775401,24.75,87,0.916666666666667,positive
1,10,0.05,consensus,CellPhoneDB,Fibroblast,MIF,CD74_FAMILY,0.195953845977783,0.00146484375,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0128780915775401,29.5,85.25,0.916666666666667,positive
1,10,0.05,consensus,CellPhoneDB,Myeloid,MIF,CD74_FAMILY,0.195954024791717,0.00146484375,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0128780915775401,10.25,54.5,0.916666666666667,positive
1,10,0.05,consensus,CellPhoneDB,Other epithelial,MIF,CD74_FAMILY,0.195954084396362,0.00146484375,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0128780915775401,16.75,50.5,0.916666666666667,positive
1,10,0.05,consensus,CellPhoneDB,T/NK,MIF,CD74_FAMILY,0.195954024791717,0.00146484375,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0128780915775401,4.75,22,0.916666666666667,positive
1,10,0.05,consensus,Connectome,Endothelial,MIF,CD74_FAMILY,0.0981782546859131,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.00955636160714286,126,151,0.916666666666667,positive
1,10,0.05,consensus,Connectome,Fibroblast,MIF,CD74_FAMILY,0.0981782546859132,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.00955636160714286,151.5,206.125,0.916666666666667,positive
1,10,0.05,consensus,Connectome,Myeloid,MIF,CD74_FAMILY,0.0981782546859131,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.00955636160714286,83.5,110.125,0.916666666666667,positive
1,10,0.05,consensus,Connectome,Other epithelial,MIF,CD74_FAMILY,0.0981782546859131,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.00955636160714286,96.5,105.75,0.916666666666667,positive
1,10,0.05,consensus,Connectome,T/NK,MIF,CD74_FAMILY,0.0981782546859131,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.00955636160714286,47.5,67.25,0.916666666666667,positive
1,10,0.05,consensus,GeometricMean,Endothelial,MIF,CD74_FAMILY,0.164100527763367,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0096714984939759,47,69.875,0.916666666666667,positive
1,10,0.05,consensus,GeometricMean,Fibroblast,MIF,CD74_FAMILY,0.168087303638458,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0096714984939759,66.75,100,0.916666666666667,positive
1,10,0.05,consensus,GeometricMean,Myeloid,MIF,CD74_FAMILY,0.0998907089233398,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0096714984939759,51.5,57.625,0.916666666666667,positive
1,10,0.05,consensus,GeometricMean,Other epithelial,MIF,CD74_FAMILY,0.183618366718292,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0096714984939759,16.75,41.25,0.916666666666667,positive
1,10,0.05,consensus,GeometricMean,T/NK,MIF,CD74_FAMILY,0.131903409957886,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0096714984939759,29.25,26.625,0.916666666666667,positive
1,10,0.05,consensus,LIANA_consensus,Endothelial,MIF,CD74_FAMILY,0.246111458177727,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.00938870614035088,45.75,70.625,0.916666666666667,positive
1,10,0.05,consensus,LIANA_consensus,Fibroblast,MIF,CD74_FAMILY,0.217560720055406,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.00938870614035088,66,56.625,0.916666666666667,positive
1,10,0.05,consensus,LIANA_consensus,Myeloid,MIF,CD74_FAMILY,0.189900705730569,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.00938870614035088,31.5,47.5,0.916666666666667,positive
1,10,0.05,consensus,LIANA_consensus,Other epithelial,MIF,CD74_FAMILY,0.195897477513087,0.00146484375,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0128780915775401,19.25,59.5,0.916666666666667,positive
1,10,0.05,consensus,LIANA_consensus,T/NK,MIF,CD74_FAMILY,0.224649755133735,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.00938870614035088,12.75,15,0.916666666666667,positive
1,10,0.05,consensus,NATMI,Endothelial,MIF,CD74_FAMILY,0.516187906265259,0.0009765625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.00984950153374233,28,56.75,0.916666666666667,positive
1,10,0.05,consensus,NATMI,Fibroblast,MIF,CD74_FAMILY,0.534266889095306,0.00244140625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0150889920112782,42,66.125,0.916666666666667,positive
1,10,0.05,consensus,NATMI,Myeloid,MIF,CD74_FAMILY,0.251584261655807,0.00146484375,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0129473286290323,39.75,57,0.916666666666667,positive
1,10,0.05,consensus,NATMI,Other epithelial,MIF,CD74_FAMILY,0.724789142608643,0.00244140625,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0150889920112782,6.5,23,0.916666666666667,positive
1,10,0.05,consensus,NATMI,T/NK,MIF,CD74_FAMILY,0.308144211769104,0.00146484375,0.916666666666667,12,exact Wilcoxon signed-rank,,,0.0129473286290323,22.75,20.75,0.916666666666667,positive
1,10,0.05,consensus,logFC,Endothelial,MIF,CD74_FAMILY,0.0652805980865869,0.04248046875,0.666666666666667,12,exact Wilcoxon signed-rank,,,0.210355092243976,97.75,130.125,0.666666666666667,positive
1,10,0.05,consensus,logFC,Fibroblast,MIF,CD74_FAMILY,0.0652805980865869,0.04248046875,0.666666666666667,12,exact Wilcoxon signed-rank,,,0.210355092243976,138.5,153.875,0.666666666666667,positive
1,10,0.05,consensus,logFC,Myeloid,MIF,CD74_FAMILY,0.0652805980865869,0.04248046875,0.666666666666667,12,exact Wilcoxon signed-rank,,,0.210355092243976,66,95,0.666666666666667,positive
1,10,0.05,consensus,logFC,Other epithelial,MIF,CD74_FAMILY,0.0652805980865869,0.04248046875,0.666666666666667,12,exact Wilcoxon signed-rank,,,0.210355092243976,61,100.125,0.666666666666667,positive
1,10,0.05,consensus,logFC,T/NK,MIF,CD74_FAMILY,0.0652805980865869,0.04248046875,0.666666666666667,12,exact Wilcoxon signed-rank,,,0.210355092243976,39.5,61.25,0.666666666666667,positive
1,10,0.1,consensus,CellPhoneDB,Endothelial,MIF,CD74_FAMILY,0.21010947227478,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,19.75,41.125,1,positive
1,10,0.1,consensus,CellPhoneDB,Fibroblast,MIF,CD74_FAMILY,0.21010947227478,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,22.5,44.875,1,positive
1,10,0.1,consensus,CellPhoneDB,Myeloid,MIF,CD74_FAMILY,0.210109531879425,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,8,16.125,1,positive
1,10,0.1,consensus,CellPhoneDB,Other epithelial,MIF,CD74_FAMILY,0.21010947227478,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,12,13.5,1,positive
1,10,0.1,consensus,CellPhoneDB,T/NK,MIF,CD74_FAMILY,0.21010947227478,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,3.75,4.75,1,positive
1,10,0.1,consensus,Connectome,Endothelial,MIF,CD74_FAMILY,0.110028049684146,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,65.75,100.25,1,positive
1,10,0.1,consensus,Connectome,Fibroblast,MIF,CD74_FAMILY,0.110028049684146,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,85.5,126.75,1,positive
1,10,0.1,consensus,Connectome,Myeloid,MIF,CD74_FAMILY,0.110028049684146,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,48,67.875,1,positive
1,10,0.1,consensus,Connectome,Other epithelial,MIF,CD74_FAMILY,0.110028049684146,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,36.5,50.25,1,positive
1,10,0.1,consensus,Connectome,T/NK,MIF,CD74_FAMILY,0.110028049684146,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,26,33,1,positive
1,10,0.1,consensus,GeometricMean,Endothelial,MIF,CD74_FAMILY,0.164100527763367,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,31,54.875,1,positive
1,10,0.1,consensus,GeometricMean,Fibroblast,MIF,CD74_FAMILY,0.174819529056549,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,44.5,77.75,1,positive
1,10,0.1,consensus,GeometricMean,Myeloid,MIF,CD74_FAMILY,0.0998907089233398,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,37.75,58.375,1,positive
1,10,0.1,consensus,GeometricMean,Other epithelial,MIF,CD74_FAMILY,0.183618366718292,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,11.5,19.75,1,positive
1,10,0.1,consensus,GeometricMean,T/NK,MIF,CD74_FAMILY,0.131903409957886,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,23.5,17.375,1,positive
1,10,0.1,consensus,LIANA_consensus,Endothelial,MIF,CD74_FAMILY,0.207367209186526,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,29,45,1,positive
1,10,0.1,consensus,LIANA_consensus,Fibroblast,MIF,CD74_FAMILY,0.212096317330475,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,42.5,50.875,1,positive
1,10,0.1,consensus,LIANA_consensus,Myeloid,MIF,CD74_FAMILY,0.179621475037666,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,20.75,29.375,1,positive
1,10,0.1,consensus,LIANA_consensus,Other epithelial,MIF,CD74_FAMILY,0.227369226883561,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,10.5,26.75,1,positive
1,10,0.1,consensus,LIANA_consensus,T/NK,MIF,CD74_FAMILY,0.21810773615513,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,11.25,9.375,1,positive
1,10,0.1,consensus,NATMI,Endothelial,MIF,CD74_FAMILY,0.516187906265259,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,24.5,41.5,1,positive
1,10,0.1,consensus,NATMI,Fibroblast,MIF,CD74_FAMILY,0.534266889095306,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,41.5,57.25,1,positive
1,10,0.1,consensus,NATMI,Myeloid,MIF,CD74_FAMILY,0.302491098642349,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,28.75,50.5,1,positive
1,10,0.1,consensus,NATMI,Other epithelial,MIF,CD74_FAMILY,0.737995088100433,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,6.5,10.875,1,positive
1,10,0.1,consensus,NATMI,T/NK,MIF,CD74_FAMILY,0.378687039017677,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00667540667808219,16.25,17.5,1,positive
1,10,0.1,consensus,logFC,Endothelial,MIF,CD74_FAMILY,0.0680511159588078,0.02099609375,0.666666666666667,12,exact Wilcoxon signed-rank,,,0.112054019050802,58.25,44.375,0.666666666666667,positive
1,10,0.1,consensus,logFC,Fibroblast,MIF,CD74_FAMILY,0.0680511159588078,0.02099609375,0.666666666666667,12,exact Wilcoxon signed-rank,,,0.112054019050802,71.25,68.5,0.666666666666667,positive
1,10,0.1,consensus,logFC,Myeloid,MIF,CD74_FAMILY,0.0680511159588078,0.02099609375,0.666666666666667,12,exact Wilcoxon signed-rank,,,0.112054019050802,33,34.5,0.666666666666667,positive
1,10,0.1,consensus,logFC,Other epithelial,MIF,CD74_FAMILY,0.0680511159588078,0.02099609375,0.666666666666667,12,exact Wilcoxon signed-rank,,,0.112054019050802,31.25,32.75,0.666666666666667,positive
1,10,0.1,consensus,logFC,T/NK,MIF,CD74_FAMILY,0.0680511159588078,0.02099609375,0.666666666666667,12,exact Wilcoxon signed-rank,,,0.112054019050802,15,16.125,0.666666666666667,positive
1,10,0.2,consensus,CellPhoneDB,Endothelial,MIF,CD74_FAMILY,0.164520263671875,0.0009765625,1,11,exact Wilcoxon signed-rank,,,0.00769856770833333,30,24.75,1,positive
1,10,0.2,consensus,CellPhoneDB,Fibroblast,MIF,CD74_FAMILY,0.164520382881165,0.0009765625,1,11,exact Wilcoxon signed-rank,,,0.00769856770833333,32,27.25,1,positive
1,10,0.2,consensus,CellPhoneDB,Myeloid,MIF,CD74_FAMILY,0.0990941524505615,0.015625,1,7,exact Wilcoxon signed-rank,,,0.0367692786069652,21,16.5,1,positive
1,10,0.2,consensus,CellPhoneDB,Other epithelial,MIF,CD74_FAMILY,0.193332552909851,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00769856770833333,8,14.875,1,positive
1,10,0.2,consensus,CellPhoneDB,T/NK,MIF,CD74_FAMILY,0.0452526807785034,,1,5,not estimable: <6 paired donors,,,,13.5,13.5,1,not estimable
1,10,0.2,consensus,Connectome,Endothelial,MIF,CD74_FAMILY,0.0778371660707716,0.0009765625,1,11,exact Wilcoxon signed-rank,,,0.00769856770833333,45,49.75,1,positive
1,10,0.2,consensus,Connectome,Fibroblast,MIF,CD74_FAMILY,0.0778371660707716,0.0009765625,1,11,exact Wilcoxon signed-rank,,,0.00769856770833333,58,67,1,positive
1,10,0.2,consensus,Connectome,Myeloid,MIF,CD74_FAMILY,0.0539278372244788,0.015625,1,7,exact Wilcoxon signed-rank,,,0.0367692786069652,31.5,18,1,positive
1,10,0.2,consensus,Connectome,Other epithelial,MIF,CD74_FAMILY,0.10306359771145,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00769856770833333,27.5,28,1,positive
1,10,0.2,consensus,Connectome,T/NK,MIF,CD74_FAMILY,0.0328059467047884,,1,5,not estimable: <6 paired donors,,,,15.5,5.5,1,not estimable
1,10,0.2,consensus,GeometricMean,Endothelial,MIF,CD74_FAMILY,0.150680541992188,0.0009765625,1,11,exact Wilcoxon signed-rank,,,0.00769856770833333,32.5,25.75,1,positive
1,10,0.2,consensus,GeometricMean,Fibroblast,MIF,CD74_FAMILY,0.155828952789307,0.0009765625,1,11,exact Wilcoxon signed-rank,,,0.00769856770833333,40.5,45,1,positive
1,10,0.2,consensus,GeometricMean,Myeloid,MIF,CD74_FAMILY,0.0560961961746215,0.015625,1,7,exact Wilcoxon signed-rank,,,0.0365872524752475,31.5,22.5,1,positive
1,10,0.2,consensus,GeometricMean,Other epithelial,MIF,CD74_FAMILY,0.183618366718292,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00769856770833333,9,20.125,1,positive
1,10,0.2,consensus,GeometricMean,T/NK,MIF,CD74_FAMILY,0.0404382944107055,,1,5,not estimable: <6 paired donors,,,,16.5,12.5,1,not estimable
1,10,0.2,consensus,LIANA_consensus,Endothelial,MIF,CD74_FAMILY,0.178648699292418,0.0009765625,1,11,exact Wilcoxon signed-rank,,,0.00769856770833333,27.5,18.75,1,positive
1,10,0.2,consensus,LIANA_consensus,Fibroblast,MIF,CD74_FAMILY,0.174786748464169,0.0009765625,1,11,exact Wilcoxon signed-rank,,,0.00769856770833333,38.5,25,1,positive
1,10,0.2,consensus,LIANA_consensus,Myeloid,MIF,CD74_FAMILY,0.10688232012087,0.015625,1,7,exact Wilcoxon signed-rank,,,0.0371388190954774,24.5,18.5,1,positive
1,10,0.2,consensus,LIANA_consensus,Other epithelial,MIF,CD74_FAMILY,0.185393171320932,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00769856770833333,10,8.25,1,positive
1,10,0.2,consensus,LIANA_consensus,T/NK,MIF,CD74_FAMILY,0.0482350726360238,,1,5,not estimable: <6 paired donors,,,,12.5,12.5,1,not estimable
1,10,0.2,consensus,NATMI,Endothelial,MIF,CD74_FAMILY,0.409439325332642,0.0009765625,1,11,exact Wilcoxon signed-rank,,,0.00769856770833333,27.5,17.25,1,positive
1,10,0.2,consensus,NATMI,Fibroblast,MIF,CD74_FAMILY,0.465990751981735,0.0009765625,1,11,exact Wilcoxon signed-rank,,,0.00769856770833333,41.5,31.25,1,positive
1,10,0.2,consensus,NATMI,Myeloid,MIF,CD74_FAMILY,0.163090109825134,0.015625,1,7,exact Wilcoxon signed-rank,,,0.0365872524752475,31.5,18,1,positive
1,10,0.2,consensus,NATMI,Other epithelial,MIF,CD74_FAMILY,0.625465869903565,0.00048828125,1,12,exact Wilcoxon signed-rank,,,0.00769856770833333,10,12.125,1,positive
1,10,0.2,consensus,NATMI,T/NK,MIF,CD74_FAMILY,0.112354874610901,,1,5,not estimable: <6 paired donors,,,,16.5,10.5,1,not estimable
1,10,0.2,consensus,logFC,Endothelial,MIF,CD74_FAMILY,0.0505537184431414,0.1748046875,0.545454545454545,11,exact Wilcoxon signed-rank,,,0.288092742813589,29,24.5,0.545454545454545,positive
1,10,0.2,consensus,logFC,Fibroblast,MIF,CD74_FAMILY,0.0505537184431414,0.1748046875,0.545454545454545,11,exact Wilcoxon signed-rank,,,0.288092742813589,44,27.75,0.545454545454545,positive
1,10,0.2,consensus,logFC,Myeloid,MIF,CD74_FAMILY,-0.0076029786632219,0.9375,0.285714285714286,7,exact Wilcoxon signed-rank,,,0.96609477124183,29,14.75,0.285714285714286,negative
1,10,0.2,consensus,logFC,Other epithelial,MIF,CD74_FAMILY,0.0506270806404282,0.09228515625,0.583333333333333,12,exact Wilcoxon signed-rank,,,0.184180923655063,11.75,18.625,0.583333333333333,positive
1,10,0.2,consensus,logFC,T/NK,MIF,CD74_FAMILY,-0.0043744459337855,,0.4,5,not estimable: <6 paired donors,,,,12.5,9.5,0.4,not estimable
2,10,0.05,consensus,CellPhoneDB,Endothelial,MIF,CD74_FAMILY,0.278820037841797,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0160709097365702,16.5,107.75,0.909090909090909,positive
2,10,0.05,consensus,CellPhoneDB,Fibroblast,MIF,CD74_FAMILY,0.278820037841797,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0160709097365702,20,129,0.909090909090909,positive
2,10,0.05,consensus,CellPhoneDB,Myeloid,MIF,CD74_FAMILY,0.278820097446442,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0160709097365702,10,70,0.909090909090909,positive
2,10,0.05,consensus,CellPhoneDB,Other epithelial,MIF,CD74_FAMILY,0.278820037841797,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0160709097365702,11,94.75,0.909090909090909,positive
2,10,0.05,consensus,CellPhoneDB,T/NK,MIF,CD74_FAMILY,0.278820037841797,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0160709097365702,3.5,40.25,0.909090909090909,positive
2,10,0.05,consensus,Connectome,Endothelial,MIF,CD74_FAMILY,0.14543139413573,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161711441008316,121,204,0.909090909090909,positive
2,10,0.05,consensus,Connectome,Fibroblast,MIF,CD74_FAMILY,0.14543139413573,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161711441008316,174,281.5,0.909090909090909,positive
2,10,0.05,consensus,Connectome,Myeloid,MIF,CD74_FAMILY,0.14543139413573,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161711441008316,72,153,0.909090909090909,positive
2,10,0.05,consensus,Connectome,Other epithelial,MIF,CD74_FAMILY,0.14543139413573,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161711441008316,79,180.25,0.909090909090909,positive
2,10,0.05,consensus,Connectome,T/NK,MIF,CD74_FAMILY,0.14543139413573,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161711441008316,38.5,83.25,0.909090909090909,positive
2,10,0.05,consensus,GeometricMean,Endothelial,MIF,CD74_FAMILY,0.241942882537842,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0164099584651899,27.5,148.25,0.909090909090909,positive
2,10,0.05,consensus,GeometricMean,Fibroblast,MIF,CD74_FAMILY,0.25020956993103,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0164099584651899,37.5,178.25,0.909090909090909,positive
2,10,0.05,consensus,GeometricMean,Myeloid,MIF,CD74_FAMILY,0.157705426216126,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0164099584651899,51,124.5,0.909090909090909,positive
2,10,0.05,consensus,GeometricMean,Other epithelial,MIF,CD74_FAMILY,0.273757338523865,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0164099584651899,11.5,92.5,0.909090909090909,positive
2,10,0.05,consensus,GeometricMean,T/NK,MIF,CD74_FAMILY,0.182390987873077,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0164099584651899,27.5,62.5,0.909090909090909,positive
2,10,0.05,consensus,LIANA_consensus,Endothelial,MIF,CD74_FAMILY,0.28575008729335,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161375940093361,42.5,121,0.909090909090909,positive
2,10,0.05,consensus,LIANA_consensus,Fibroblast,MIF,CD74_FAMILY,0.270564719255336,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161375940093361,59.5,135,0.909090909090909,positive
2,10,0.05,consensus,LIANA_consensus,Myeloid,MIF,CD74_FAMILY,0.260240183709084,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161375940093361,17,86.25,0.909090909090909,positive
2,10,0.05,consensus,LIANA_consensus,Other epithelial,MIF,CD74_FAMILY,0.295873826335011,0.0068359375,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0192396615503534,15.5,74,0.909090909090909,positive
2,10,0.05,consensus,LIANA_consensus,T/NK,MIF,CD74_FAMILY,0.340390328980211,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161375940093361,9.5,43,0.909090909090909,positive
2,10,0.05,consensus,NATMI,Endothelial,MIF,CD74_FAMILY,0.661084413528442,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0164446518234672,21.5,65,0.909090909090909,positive
2,10,0.05,consensus,NATMI,Fibroblast,MIF,CD74_FAMILY,0.612520694732666,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0164446518234672,44.5,86.25,0.909090909090909,positive
2,10,0.05,consensus,NATMI,Myeloid,MIF,CD74_FAMILY,0.369338035583496,0.009765625,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0235350085098336,28,76.25,0.909090909090909,positive
2,10,0.05,consensus,NATMI,Other epithelial,MIF,CD74_FAMILY,1.00427532196045,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0164446518234672,6.5,21,0.909090909090909,positive
2,10,0.05,consensus,NATMI,T/NK,MIF,CD74_FAMILY,0.387431025505066,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0164446518234672,20,32.75,0.909090909090909,positive
2,10,0.05,consensus,logFC,Endothelial,MIF,CD74_FAMILY,0.0765634736069892,0.2783203125,0.727272727272727,11,exact Wilcoxon signed-rank,,,0.546688357352035,77,135.75,0.727272727272727,positive
2,10,0.05,consensus,logFC,Fibroblast,MIF,CD74_FAMILY,0.0765634736069892,0.2783203125,0.727272727272727,11,exact Wilcoxon signed-rank,,,0.546688357352035,95,176.25,0.727272727272727,positive
2,10,0.05,consensus,logFC,Myeloid,MIF,CD74_FAMILY,0.0765634736069892,0.2783203125,0.727272727272727,11,exact Wilcoxon signed-rank,,,0.546688357352035,51,103,0.727272727272727,positive
2,10,0.05,consensus,logFC,Other epithelial,MIF,CD74_FAMILY,0.0765634736069892,0.2783203125,0.727272727272727,11,exact Wilcoxon signed-rank,,,0.546688357352035,55,117.5,0.727272727272727,positive
2,10,0.05,consensus,logFC,T/NK,MIF,CD74_FAMILY,0.0765634736069892,0.2783203125,0.727272727272727,11,exact Wilcoxon signed-rank,,,0.546688357352035,31,60.75,0.727272727272727,positive
2,10,0.1,consensus,CellPhoneDB,Endothelial,MIF,CD74_FAMILY,0.278820037841797,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.016259262242268,14,85.75,0.909090909090909,positive
2,10,0.1,consensus,CellPhoneDB,Fibroblast,MIF,CD74_FAMILY,0.278820037841797,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.016259262242268,15.5,94.5,0.909090909090909,positive
2,10,0.1,consensus,CellPhoneDB,Myeloid,MIF,CD74_FAMILY,0.278820097446442,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.016259262242268,7.5,56.25,0.909090909090909,positive
2,10,0.1,consensus,CellPhoneDB,Other epithelial,MIF,CD74_FAMILY,0.278820037841797,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.016259262242268,9.5,52.75,0.909090909090909,positive
2,10,0.1,consensus,CellPhoneDB,T/NK,MIF,CD74_FAMILY,0.278820037841797,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.016259262242268,3.5,24,0.909090909090909,positive
2,10,0.1,consensus,Connectome,Endothelial,MIF,CD74_FAMILY,0.14543139413573,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.016259262242268,89.5,144,0.909090909090909,positive
2,10,0.1,consensus,Connectome,Fibroblast,MIF,CD74_FAMILY,0.14543139413573,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.016259262242268,115.5,187.25,0.909090909090909,positive
2,10,0.1,consensus,Connectome,Myeloid,MIF,CD74_FAMILY,0.14543139413573,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.016259262242268,51.5,95.25,0.909090909090909,positive
2,10,0.1,consensus,Connectome,Other epithelial,MIF,CD74_FAMILY,0.14543139413573,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.016259262242268,43,83.75,0.909090909090909,positive
2,10,0.1,consensus,Connectome,T/NK,MIF,CD74_FAMILY,0.14543139413573,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.016259262242268,25.5,43.25,0.909090909090909,positive
2,10,0.1,consensus,GeometricMean,Endothelial,MIF,CD74_FAMILY,0.241942882537842,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161482775170648,27.5,114.75,0.909090909090909,positive
2,10,0.1,consensus,GeometricMean,Fibroblast,MIF,CD74_FAMILY,0.25020956993103,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161482775170648,37.5,133.75,0.909090909090909,positive
2,10,0.1,consensus,GeometricMean,Myeloid,MIF,CD74_FAMILY,0.157705426216126,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161482775170648,46,83,0.909090909090909,positive
2,10,0.1,consensus,GeometricMean,Other epithelial,MIF,CD74_FAMILY,0.273757338523865,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161482775170648,11.5,58.5,0.909090909090909,positive
2,10,0.1,consensus,GeometricMean,T/NK,MIF,CD74_FAMILY,0.182390987873077,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,,,0.0161482775170648,26.5,36.75,0.909090909090909,positive
