gart_threshold,min_cells,expression_threshold,source,interaction_name,result_type,pathway_name,ligand,receptor,median_difference,HL_estimate,CI_low,CI_high,P,positive_donor_fraction,n_paired_donors,test,warning,FDR,lodo_positive_fraction,lodo_n
2,20,0.1,Fibroblast,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0159481710933775,0.0113120946426022,0.00552160538710228,0.018157527946107,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0172776442307692,1,11
2,20,0.1,Fibroblast,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000797396980537643,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,20,0.1,Fibroblast,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.016200470249439,0.0136413484052076,0.00515486732392862,0.0197392610504792,0.009765625,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0236430921052632,1,11
2,20,0.1,Myeloid,,pathway,MIF,,,0.00979231050436638,0.00875169020830655,0.00267311564150131,0.0193995377648067,0.013671875,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0225694444444444,,
2,20,0.1,Myeloid,,pathway,TRAIL,,,0.00142130876865108,,,,,1,3,not estimable: <6 paired donors,"",,,
2,20,0.1,Myeloid,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.007444371484446,0.00733837538709456,0.00245223821203115,0.0127787528279315,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0172776442307692,1,11
2,20,0.1,Myeloid,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000426553523804732,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,20,0.1,Myeloid,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.00979231050436637,0.00859894859141125,0.00267311564150131,0.0140319685728938,0.013671875,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0293489583333333,1,11
2,20,0.1,Other epithelial,,pathway,BMP,,,0.000973780574621661,,,,,1,1,not estimable: <6 paired donors,"",,,
2,20,0.1,Other epithelial,,pathway,MIF,,,0.0205091927712477,0.0205033712416008,0.00679743077042415,0.0347002114214127,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.013671875,,
2,20,0.1,Other epithelial,,pathway,MK,,,0.0233434103016952,0.02532079697789,0.0174620951400847,0.0392525514725541,0.0009765625,1,11,exact Wilcoxon signed-rank,"",0.0040625,,
2,20,0.1,Other epithelial,,pathway,TRAIL,,,0.00196452856503831,,,,,1,3,not estimable: <6 paired donors,"",,,
2,20,0.1,Other epithelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0152624072439166,0.0152617879398912,0.00582137235062603,0.0268658663428601,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0172776442307692,1,11
2,20,0.1,Other epithelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000940203376252086,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,20,0.1,Other epithelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0205091927712477,0.0185257351930498,0.00679743077042415,0.0275011459171735,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0199652777777778,1,11
2,20,0.1,T/NK,,pathway,MIF,,,0.012851636066559,0.0106103690020983,0.00427790021195352,0.0231673273169461,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.013671875,,
2,20,0.1,T/NK,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0106813412096058,0.00847044202377115,0.00387863600455825,0.0133518351148235,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.0172776442307692,1,11
2,20,0.1,T/NK,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000505594615823071,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,20,0.1,T/NK,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.012851636066559,0.0105506955641184,0.00427790021195352,0.0148230642030586,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0199652777777778,1,11
2,20,0.2,Endothelial,,pathway,MIF,,,0.0153629511129482,0.014912064632626,0.00608704084847237,0.0263075428051062,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0272409539473684,,
2,20,0.2,Endothelial,,pathway,MK,,,0.0213228624339981,0.022640252710542,0.0143238305872127,0.0410658222375018,0.0078125,1,8,exact Wilcoxon signed-rank,"",0.012939453125,,
2,20,0.2,Endothelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0140060868518101,0.0110114402452986,0.00437012812101457,0.0181591698323999,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.0209673713235294,1,10
2,20,0.2,Endothelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.00143064463525192,,,,,0,2,not estimable: <6 paired donors,"",,0,2
2,20,0.2,Endothelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0140060868518101,0.0110114402452986,0.00398961868471649,0.0181591698323999,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0313358516483516,1,10
2,20,0.2,Fibroblast,,pathway,BMP,,,0.000367437479211271,,,,,1,1,not estimable: <6 paired donors,"",,,
2,20,0.2,Fibroblast,,pathway,MIF,,,0.0164134133172008,0.0162872637391701,0.00624139217119799,0.0218478824342338,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0272409539473684,,
2,20,0.2,Fibroblast,,pathway,MK,,,0.0271228655740518,0.0301345849070728,0.0198139980635621,0.0443376954817241,0.001953125,1,10,exact Wilcoxon signed-rank,"",0.00544819078947368,,
2,20,0.2,Fibroblast,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0160743206714083,0.0110466160037884,0.00391250740048608,0.0192037449314496,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.0209673713235294,1,10
2,20,0.2,Fibroblast,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.00159849097312413,,,,,0,2,not estimable: <6 paired donors,"",,0,2
2,20,0.2,Fibroblast,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0160743206714083,0.0107348882402399,0.00351380891021726,0.0192037449314496,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0313358516483516,1,10
2,20,0.2,Myeloid,,pathway,MIF,,,0.00912103242087846,0.00958183056049617,-0.00107939731170457,0.0259670734920424,0.15625,0.714285714285714,7,exact Wilcoxon signed-rank,"",0.172526041666667,,
2,20,0.2,Myeloid,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.00452991783980256,0.00718511010481994,-0.000866120549802202,0.018113134171417,0.078125,0.857142857142857,7,exact Wilcoxon signed-rank,"",0.103693181818182,1,7
2,20,0.2,Myeloid,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000877566951324446,,,,,0,2,not estimable: <6 paired donors,"",,0,2
2,20,0.2,Myeloid,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.00452991783980256,0.00718511010481994,-0.00107939731170457,0.018113134171417,0.15625,0.714285714285714,7,exact Wilcoxon signed-rank,"",0.193246384297521,1,7
2,20,0.2,Other epithelial,,pathway,MIF,,,0.0204859066526601,0.0204971303341646,0.00737683504009501,0.0349297621589388,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.012939453125,,
2,20,0.2,Other epithelial,,pathway,MK,,,0.0241810252431322,0.0308471758074298,0.0174745082792693,0.0439333303183733,0.001953125,1,10,exact Wilcoxon signed-rank,"",0.00544819078947368,,
2,20,0.2,Other epithelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0152624072439166,0.0152617879398912,0.00582137235062603,0.0268658663428601,0.0048828125,0.909090909090909,11,exact Wilcoxon signed-rank,"",0.016578851744186,1,11
2,20,0.2,Other epithelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.00161036990720776,,,,,0,2,not estimable: <6 paired donors,"",,0,2
2,20,0.2,Other epithelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0152624072439166,0.0149970564336037,0.00535127066249999,0.0268658663428601,0.0068359375,0.818181818181818,11,exact Wilcoxon signed-rank,"",0.0175480769230769,1,11
2,20,0.2,T/NK,,pathway,MIF,,,0.0106813412096058,,,,,0.8,5,not estimable: <6 paired donors,"",,,
2,20,0.2,T/NK,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0106813412096058,,,,,0.8,5,not estimable: <6 paired donors,"",,1,5
2,20,0.2,T/NK,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000505594615823071,,,,,0,1,not estimable: <6 paired donors,"",,,1
2,20,0.2,T/NK,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0106813412096058,,,,,0.8,5,not estimable: <6 paired donors,"",,1,5
2,30,0.05,Endothelial,,pathway,BMP,,,0.000157746191837651,,,,,1,2,not estimable: <6 paired donors,"",,,
2,30,0.05,Endothelial,,pathway,MIF,,,0.0132847638831089,0.00846954253761154,-4.14186705633701e-05,0.0295564204986042,0.064453125,0.7,10,exact Wilcoxon signed-rank,"",0.0829483695652174,,
2,30,0.05,Endothelial,,pathway,MK,,,0.0198442952957486,0.0183099787935549,0.0107762700998041,0.0302509239540289,0.001953125,1,10,exact Wilcoxon signed-rank,"",0.00802951388888889,,
2,30,0.05,Endothelial,,pathway,TRAIL,,,0.00484757660521145,0.0037408951523366,-0.00166426040336129,0.0080354297297805,0.232421875,0.8,10,exact Wilcoxon signed-rank,"",0.2529296875,,
2,30,0.05,Endothelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.012394455102441,0.0110114402452986,0.00437012812101457,0.0181591698323999,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.0316280241935484,1,10
2,30,0.05,Endothelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000761018872596178,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,30,0.05,Endothelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0149129916103889,0.0134229249850332,0.00529626665907144,0.0202497499622608,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0363136574074074,1,10
2,30,0.05,Fibroblast,,pathway,BMP,,,0.00166912800898062,0.00271056119862928,0.000599943438839577,0.00515685845300652,0.009765625,0.8,10,exact Wilcoxon signed-rank,"",0.019798801369863,,
2,30,0.05,Fibroblast,,pathway,MIF,,,0.0118661284812051,0.0109329009679902,-0.000126237251778058,0.0209106159726786,0.064453125,0.7,10,exact Wilcoxon signed-rank,"",0.0829483695652174,,
2,30,0.05,Fibroblast,,pathway,MK,,,0.0255463226430056,0.0272683684949833,0.0204185360192631,0.0411579589777337,0.001953125,1,10,exact Wilcoxon signed-rank,"",0.00802951388888889,,
2,30,0.05,Fibroblast,,pathway,TRAIL,,,0.00231263329943032,0.00218914091086533,-0.000479736005938218,0.00424239403373954,0.16015625,0.8,10,exact Wilcoxon signed-rank,"",0.179569128787879,,
2,30,0.05,Fibroblast,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0138061032355211,0.0108610378182707,0.00376023166754898,0.0178689968435423,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.0316280241935484,1,10
2,30,0.05,Fibroblast,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000797396980537643,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,30,0.05,Fibroblast,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0141343459170923,0.0119826656014269,0.00495277422038813,0.0195428375772421,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0363136574074074,1,10
2,30,0.05,Myeloid,,pathway,MIF,,,0.00559124087798303,0.00559124087798303,-0.000353984474921843,0.0205532978054837,0.083984375,0.7,10,exact Wilcoxon signed-rank,"",0.102724690082645,,
2,30,0.05,Myeloid,,pathway,MK,,,0.00599670667337537,,,,,1,1,not estimable: <6 paired donors,"",,,
2,30,0.05,Myeloid,,pathway,TRAIL,,,0.000732653178754796,0.000618070229335367,-0.000874053738194853,0.00147659221907584,0.42578125,0.777777777777778,9,exact Wilcoxon signed-rank,"",0.446919326241135,,
2,30,0.05,Myeloid,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.00598714466212428,0.00682547513034051,0.0020563344278899,0.0127787528279315,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.0316280241935484,1,10
2,30,0.05,Myeloid,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000426553523804732,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,30,0.05,Myeloid,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.00861834099440618,0.00792864062718958,0.00149914613154112,0.0140319685728938,0.02734375,0.8,10,exact Wilcoxon signed-rank,"",0.0468483361774744,1,10
2,30,0.05,Other epithelial,,pathway,BMP,,,0.000232552684557716,,,,,1,5,not estimable: <6 paired donors,"",,,
2,30,0.05,Other epithelial,,pathway,MIF,,,0.0178741569482883,0.0119553856846718,2.87455140051129e-05,0.0359560552518205,0.048828125,0.7,10,exact Wilcoxon signed-rank,"",0.0651041666666667,,
2,30,0.05,Other epithelial,,pathway,MK,,,0.0241686121039475,0.0274987118195871,0.0160524852692775,0.0398488972102487,0.001953125,1,10,exact Wilcoxon signed-rank,"",0.00802951388888889,,
2,30,0.05,Other epithelial,,pathway,TRAIL,,,0.00157491300748572,0.00130480820237254,-0.000115227896380524,0.002910847388201,0.064453125,0.8,10,exact Wilcoxon signed-rank,"",0.0829483695652174,,
2,30,0.05,Other epithelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0147066244661973,0.0147317056232908,0.00476508533572324,0.0250960847014277,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.0316280241935484,1,10
2,30,0.05,Other epithelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000940203376252086,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,30,0.05,Other epithelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0204975497119539,0.0178741569482883,0.00592192566241061,0.0275011459171735,0.013671875,0.8,10,exact Wilcoxon signed-rank,"",0.0326822916666667,1,10
2,30,0.05,T/NK,,pathway,MIF,,,0.00823365471435697,0.00764236531318759,0.000108035485522594,0.0246958115049612,0.048828125,0.7,10,exact Wilcoxon signed-rank,"",0.0651041666666667,,
2,30,0.05,T/NK,,pathway,TRAIL,,,0.000444199570014146,0.000234792171558316,-0.0011446363182278,0.00138589481763892,0.84375,0.666666666666667,6,exact Wilcoxon signed-rank,"",0.845703125,,
2,30,0.05,T/NK,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0093759243251424,0.00807050744067902,0.00257321912009487,0.0134434819403858,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.0316280241935484,1,10
2,30,0.05,T/NK,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000505594615823071,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,30,0.05,T/NK,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.010624219027297,0.00962133637768192,0.00363819378584342,0.0151440156303242,0.013671875,0.8,10,exact Wilcoxon signed-rank,"",0.0326822916666667,1,10
2,30,0.1,Endothelial,,pathway,MIF,,,0.0149129916103889,0.0138072278672464,0.00529626665907146,0.0302298171137097,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0315020161290323,,
2,30,0.1,Endothelial,,pathway,MK,,,0.0194958148658775,0.0196599833479518,0.0116464833362982,0.0392586037364985,0.00390625,1,9,exact Wilcoxon signed-rank,"",0.00930059523809524,,
2,30,0.1,Endothelial,,pathway,TRAIL,,,0.00609040885255626,,,,,1,3,not estimable: <6 paired donors,"",,,
2,30,0.1,Endothelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.012394455102441,0.0110114402452986,0.00437012812101457,0.0181591698323999,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.030504993556701,1,10
2,30,0.1,Endothelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000761018872596178,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,30,0.1,Endothelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0149129916103889,0.0134229249850332,0.00529626665907144,0.0202497499622608,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0408135775862069,1,10
2,30,0.1,Fibroblast,,pathway,BMP,,,0.00337672800857578,0.00377092279335132,0.00121580289198129,0.00789341039076363,0.015625,0.875,8,exact Wilcoxon signed-rank,"",0.0269396551724138,,
2,30,0.1,Fibroblast,,pathway,MIF,,,0.0141343459170923,0.0139322528135518,0.00495277422038812,0.0238270971649581,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0315020161290323,,
2,30,0.1,Fibroblast,,pathway,MK,,,0.0246942003952098,0.0272919899208363,0.0204185360192631,0.0437365808737365,0.001953125,1,10,exact Wilcoxon signed-rank,"",0.0078125,,
2,30,0.1,Fibroblast,,pathway,TRAIL,,,0.00420901174421184,,,,,1,3,not estimable: <6 paired donors,"",,,
2,30,0.1,Fibroblast,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0138061032355211,0.0108610378182707,0.00376023166754898,0.0178689968435423,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.030504993556701,1,10
2,30,0.1,Fibroblast,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000797396980537643,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,30,0.1,Fibroblast,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0141343459170923,0.0119826656014269,0.00495277422038813,0.0195428375772421,0.01953125,0.8,10,exact Wilcoxon signed-rank,"",0.0408135775862069,1,10
2,30,0.1,Myeloid,,pathway,MIF,,,0.00861834099440619,0.00857955618841631,0.00149914613154112,0.0211455664781964,0.02734375,0.8,10,exact Wilcoxon signed-rank,"",0.0416666666666667,,
2,30,0.1,Myeloid,,pathway,TRAIL,,,0.00142130876865108,,,,,1,3,not estimable: <6 paired donors,"",,,
2,30,0.1,Myeloid,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.00598714466212428,0.00682547513034051,0.0020563344278899,0.0127787528279315,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.030504993556701,1,10
2,30,0.1,Myeloid,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000426553523804732,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,30,0.1,Myeloid,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.00861834099440618,0.00792864062718958,0.00149914613154112,0.0140319685728938,0.02734375,0.8,10,exact Wilcoxon signed-rank,"",0.0521079009433962,1,10
2,30,0.1,Other epithelial,,pathway,BMP,,,0.000973780574621661,,,,,1,1,not estimable: <6 paired donors,"",,,
2,30,0.1,Other epithelial,,pathway,MIF,,,0.0204975497119539,0.0187240709410909,0.00592192566241062,0.0381991092930918,0.013671875,0.8,10,exact Wilcoxon signed-rank,"",0.0262920673076923,,
2,30,0.1,Other epithelial,,pathway,MK,,,0.0241686121039475,0.0274987118195871,0.0160837891245889,0.0413803420671039,0.001953125,1,10,exact Wilcoxon signed-rank,"",0.0078125,,
2,30,0.1,Other epithelial,,pathway,TRAIL,,,0.00196452856503831,,,,,1,3,not estimable: <6 paired donors,"",,,
2,30,0.1,Other epithelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0147066244661973,0.0147317056232908,0.00476508533572324,0.0250960847014277,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.030504993556701,1,10
2,30,0.1,Other epithelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000940203376252086,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,30,0.1,Other epithelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0204975497119539,0.0178741569482883,0.00592192566241061,0.0275011459171735,0.013671875,0.8,10,exact Wilcoxon signed-rank,"",0.0345574817518248,1,10
2,30,0.1,T/NK,,pathway,MIF,,,0.010624219027297,0.010461071753619,0.00363819378584343,0.024918185203776,0.013671875,0.8,10,exact Wilcoxon signed-rank,"",0.0262920673076923,,
2,30,0.1,T/NK,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0093759243251424,0.00807050744067902,0.00257321912009487,0.0134434819403858,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.030504993556701,1,10
2,30,0.1,T/NK,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000505594615823071,,,,,0.4,5,not estimable: <6 paired donors,"",,0.6,5
2,30,0.1,T/NK,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.010624219027297,0.00962133637768192,0.00363819378584342,0.0151440156303242,0.013671875,0.8,10,exact Wilcoxon signed-rank,"",0.0345574817518248,1,10
2,30,0.2,Endothelial,,pathway,MIF,,,0.015379547090859,0.0140785913333882,0.00144772097702944,0.0319165916008829,0.0390625,0.777777777777778,9,exact Wilcoxon signed-rank,"",0.0472861842105263,,
2,30,0.2,Endothelial,,pathway,MK,,,0.0223560413131219,0.0229924744676462,0.0109070809719017,0.043055286405969,0.015625,1,7,exact Wilcoxon signed-rank,"",0.0224609375,,
2,30,0.2,Endothelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0126658185685828,0.0109555317416313,0.00167962147715541,0.0205211134284027,0.01953125,0.888888888888889,9,exact Wilcoxon signed-rank,"",0.0365513392857143,1,9
2,30,0.2,Endothelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.00143064463525192,,,,,0,2,not estimable: <6 paired donors,"",,0,2
2,30,0.2,Endothelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0126658185685828,0.0109555317416313,0.00144772097702944,0.0205211134284027,0.0390625,0.777777777777778,9,exact Wilcoxon signed-rank,"",0.0550235215053764,1,9
2,30,0.2,Fibroblast,,pathway,BMP,,,0.000367437479211271,,,,,1,1,not estimable: <6 paired donors,"",,,
2,30,0.2,Fibroblast,,pathway,MIF,,,0.016200470249439,0.0160743206714083,0.00150601243333226,0.0290689617642565,0.0390625,0.777777777777778,9,exact Wilcoxon signed-rank,"",0.0472861842105263,,
2,30,0.2,Fibroblast,,pathway,MK,,,0.027194362763633,0.0306138972483967,0.0189651622367513,0.0453879074153488,0.00390625,1,9,exact Wilcoxon signed-rank,"",0.008984375,,
2,30,0.2,Fibroblast,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0159481710933775,0.0107348882402399,0.00147225372134606,0.0192037449314496,0.01953125,0.888888888888889,9,exact Wilcoxon signed-rank,"",0.0365513392857143,1,9
2,30,0.2,Fibroblast,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.00159849097312413,,,,,0,2,not estimable: <6 paired donors,"",,0,2
2,30,0.2,Fibroblast,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0159481710933775,0.0103504159163166,0.000689016672267805,0.0192037449314496,0.0390625,0.777777777777778,9,exact Wilcoxon signed-rank,"",0.0550235215053764,1,9
2,30,0.2,Myeloid,,pathway,MIF,,,0.00912103242087846,0.00958183056049617,-0.00107939731170457,0.0259670734920424,0.15625,0.714285714285714,7,exact Wilcoxon signed-rank,"",0.175304878048781,,
2,30,0.2,Myeloid,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.00452991783980256,0.00718511010481994,-0.000866120549802202,0.018113134171417,0.078125,0.857142857142857,7,exact Wilcoxon signed-rank,"",0.104432397959184,1,7
2,30,0.2,Myeloid,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000877566951324446,,,,,0,2,not estimable: <6 paired donors,"",,0,2
2,30,0.2,Myeloid,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.00452991783980256,0.00718511010481994,-0.00107939731170457,0.018113134171417,0.15625,0.714285714285714,7,exact Wilcoxon signed-rank,"",0.194940476190476,1,7
2,30,0.2,Other epithelial,,pathway,MIF,,,0.0178741569482883,0.0178741569482883,0.0062416479927049,0.0367910678800944,0.013671875,0.8,10,exact Wilcoxon signed-rank,"",0.0216864224137931,,
2,30,0.2,Other epithelial,,pathway,MK,,,0.0250186401845691,0.0316847907488668,0.0132550917465561,0.0495157193235821,0.00390625,1,9,exact Wilcoxon signed-rank,"",0.008984375,,
2,30,0.2,Other epithelial,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0147066244661973,0.0147317056232908,0.00476508533572324,0.0250960847014277,0.009765625,0.9,10,exact Wilcoxon signed-rank,"",0.0284288194444444,1,10
2,30,0.2,Other epithelial,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.00161036990720776,,,,,0,2,not estimable: <6 paired donors,"",,0,2
2,30,0.2,Other epithelial,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0147066244661973,0.014613091324126,0.004209302558004,0.0250960847014277,0.013671875,0.8,10,exact Wilcoxon signed-rank,"",0.0303561970338983,1,10
2,30,0.2,T/NK,,pathway,MIF,,,0.0106813412096058,,,,,0.8,5,not estimable: <6 paired donors,"",,,
2,30,0.2,T/NK,MIF_CD74_CD44,interaction,MIF,MIF,CD74_CD44,0.0106813412096058,,,,,0.8,5,not estimable: <6 paired donors,"",,1,5
2,30,0.2,T/NK,MIF_CD74_CXCR4,interaction,MIF,MIF,CD74_CXCR4,-0.000505594615823071,,,,,0,1,not estimable: <6 paired donors,"",,,1
2,30,0.2,T/NK,MIF_CD74_FAMILY,interaction_family,MIF,MIF,CD74-containing receptor complex family,0.0106813412096058,,,,,0.8,5,not estimable: <6 paired donors,"",,1,5
