"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","collection"
"GOBP_PEPTIDE_METABOLIC_PROCESS",0.0510204081632653,0.101448703272411,0.241339976815091,-0.410961550757387,-1.3883593680122,43,"ANPEP|CHAC1|CPM|SLC7A11|PCSK5|CPQ|ECE1|SLC1A1|LGALS4|FURIN|ACE|NPEPPS|GGT6","GO_BP"
"GOBP_PEPTIDE_TRANSPORT",0.0107935752164165,0.0310806591666,0.380730400722792,-0.362895602133597,-1.49136293856783,153,"IL1B|IL1RN|PPARD|ABCA1|JAK2|EDN3|SLC7A11|CA2|IRS1|ZBED6|FOXO1|EDN1|ABCC5|MIDN|ALOX5|F2RL1|CDH17|ITSN1|PLA2G6|HNF4A|NOS2|SIRT6|CPT1A|ILDR1|FKBP1B|IRS2|CCL5|SMPD3|SYTL4|RBM4|LRRC8A|PCLO|PER2|TCF7L2|GNA11|STXBP3|ADRA2A|CYB5R4|HFE|RAB8B|ABCA12","GO_BP"
"GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION",0.371824480369515,0.46695434930729,0.0662842187012672,-0.238471331875381,-1.03932307133766,282,"ERRFI1|VIPAS39|MAP3K10|PLOD2|JAK2|IL18|GPRC5A|RAP2B|FGFR3|ZFYVE28|IL15|LMTK2|EGR1|NOS2|TPST2|EGR2|ABI1|EFNA1|ADAM17|PTK2B|INPP5F|KAT2B|VEGFA|TOP1|CTNNB1|TTLL6|RAB6A|MAPK8|ZMIZ1|EPHA4|EGFR|PRKCD|STK4|SIRT1|BRAF|TRIM38|PARD3|RIPK1|MVP|ESCO1|PCK1|MARK2|ERBB2|CDKN2A|ABL2|CBX4|PRLR|PLK2|MAPK3|GALNT1|ROCK1|CTH|HES1|SNX6|GADD45A|TNK2|PTK6|DIP2B|PML|RAP2C|PARP9|PDCD10|ARHGEF2|MDM2|EP300|HIPK2|MAP2K2|HIPK3|TTLL7|UHMK1|SRPK2|POGLUT1|LYN|SRC|NEDD9|ZDHHC3|PRKD2|DYRK1A|GALNT3|ZDHHC18|GOLGA7|PARP14|UNC119|NMT2|LIF|SENP7|CREBBP|CNKSR3|PTEN|ABI2|SENP3|TTBK2|SOCS4|TLK2|SETD2|ZDHHC2|PIAS1|ATF2|GALNT2|TOPORS|ERN1|CREBL2|TOLLIP|SYK|ZDHHC21|SIRT2|JMJD6","GO_BP"
"GOBP_PEPTIDYL_CYSTEINE_MODIFICATION",0.305785123966942,0.403699196196083,0.0959206777921745,-0.436597654639117,-1.12976277148273,15,"NOS2|RAB6A|ZDHHC3|ZDHHC18|GOLGA7|ZDHHC2|ZDHHC21","GO_BP"
"GOBP_PEPTIDYL_LYSINE_MODIFICATION",0.716911764705882,0.777278352612752,0.0928481214159878,0.206349101708119,0.883707470791992,93,"KAT2A|SETD6|GNL3L|RANGAP1|TRIM28|GNL3|METTL18|PARK7|DOHH|SAE1|PIAS3|UHRF2|NDUFAB1|SETD7|EHMT2|UBE2I|PLOD1|LIPT2|NSMCE4A|SMYD2|SMC6|DHPS|TRIM27","GO_BP"
"GOBP_PEPTIDYL_SERINE_MODIFICATION",0.739316239316239,0.796385358732547,0.0439759278026345,-0.232287319005904,-0.848398891183526,69,"MAP3K10|LMTK2|TOP1|MAPK8|EGFR|PRKCD|STK4|BRAF|RIPK1|PCK1|MARK2|PLK2|GALNT1|ROCK1|GADD45A|PDCD10|HIPK2|MAP2K2|HIPK3|UHMK1|SRPK2|POGLUT1|PRKD2|GALNT3|LIF|CNKSR3|PTEN|TTBK2|TLK2|GALNT2|ERN1|CREBL2","GO_BP"
"GOBP_PEPTIDYL_THREONINE_MODIFICATION",0.771676300578035,0.822907922193174,0.0756946307932749,0.228821415401747,0.810977803736981,32,"CDK1|CHEK1|PRKDC","GO_BP"
"GOBP_PEPTIDYL_THREONINE_PHOSPHORYLATION",0.684210526315789,0.750927139913842,0.0826646449123753,0.261890942098893,0.877007004733619,26,"CDK1|CHEK1|PRKDC","GO_BP"
"GOBP_PEPTIDYL_TYROSINE_MODIFICATION",4.67510094715863e-05,0.00044091777740175,0.557332238758646,-0.5394665219021,-1.93752055837268,65,"ERRFI1|JAK2|IL18|GPRC5A|RAP2B|FGFR3|ZFYVE28|IL15|TPST2|ABI1|EFNA1|ADAM17|PTK2B|INPP5F|VEGFA|EPHA4|EGFR|MVP|ERBB2|ABL2|PRLR|MAPK3|HES1|SNX6|TNK2|PTK6|RAP2C|PARP9|ARHGEF2|LYN|SRC|NEDD9|DYRK1A|PARP14|UNC119|LIF","GO_BP"
"GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_ENSHEATHMENT",0.0950871632329636,0.160772374676787,0.181383128498408,-0.515344749117356,-1.40947701914886,18,"PLEC|FA2H|NDRG1|ITGB4|PPP3R1|PARD3|NTRK2|NF1|SLC25A46","GO_BP"
"GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT",0.0330852086418882,0.0741531856479529,0.321775918075361,-0.43791759365534,-1.48276014044889,45,"PLEC|PMP22|EGR3|FA2H|NDRG1|EGR2|ITGB4|CITED2|PPP3R1|PARD3|SOS1|ERBB2|CLDN1|MAPK3|ERBB3|NTRK2|MAP2K2|NF1|SLC25A46|GRB2|ALDH3A2|CDK5|SIRT2|UGT8|ILK|MED12","GO_BP"
"GOBP_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE",0.751552795031056,0.80695844357522,0.0471642455670861,-0.273396769160623,-0.7980989559349,23,"PPP1R15A|NCK1|PPP1R15B|DDIT3","GO_BP"
"GOBP_PEROXISOMAL_TRANSPORT",0.631329113924051,0.702894941278618,0.0560595875032335,-0.306732067777788,-0.850472966057004,19,"ABCD1|PEX26|RAB8B|USP9X|LONP2|ABCD3|PEX14|ABCD4|PEX19","GO_BP"
"GOBP_PEROXISOME_ORGANIZATION",0.490853658536585,0.576463321754314,0.0662842187012672,-0.311090213519678,-0.985286698648454,32,"ACOX1|ABCD1|PEX26|RAB8B|MAVS|USP9X|LONP2|ACOT8|ABCD3|PEX14|TMEM135|ABCD4|ZFAND6|PEX19","GO_BP"
"GOBP_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY",0.434022257551669,0.526610134529204,0.0745500777420554,-0.365105524922057,-1.02261503621646,20,"BMP2|PPARG|CITED2|SIRT1|ACTN4|JUND|NCOA2|PPARA|NCOA1","GO_BP"
"GOBP_PHAGOCYTOSIS",5.16130157599104e-08,1.40862425312888e-06,0.719512826338911,-0.533528240300716,-2.11866508675244,119,"TGM2|ANXA1|AIF1|UNC13D|PTPRC|THBS1|C4BPB|LRP1|VIPAS39|ABCA1|RARA|APPL2|LYST|F2RL1|SPON2|IL2RG|PLA2G6|GSN|IL15|NOS2|PIP5K1C|VAV3|RAB5A|MYD88|LDLR|CORO1A|CDC42SE1|ITGA2|ARHGAP12|PIK3CA|STAT3|CLCN3|BIN2|ANXA11|RAP1A|CD14|RAB14|PRKCD|CDC42SE2|ITGAV|CLCN2|CDC42|MST1R|DOCK1|DNM2|CAMK1D|PLD2|RAC1|PLSCR1|ITGB1|ABCA7|ARL8B|LYN|SRC","GO_BP"
"GOBP_PHAGOCYTOSIS_ENGULFMENT",0.000444584420396589,0.00277550273786049,0.49849310876659,-0.664970817882057,-1.90597931482026,22,"AIF1|THBS1|ABCA1|APPL2|F2RL1|GSN|ITGA2|ARHGAP12|CLCN3|BIN2|CLCN2|CDC42|DOCK1|RAC1|ABCA7|MYH9","GO_BP"
"GOBP_PHAGOSOME_MATURATION",0.272277227722772,0.369750317171744,0.102821842840815,-0.434262536599511,-1.14058734659914,16,"VIPAS39|CORO1A|RAB14|MCOLN1|ARL8B|MTMR4|SPG11|RAB7A|RAB20","GO_BP"
"GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0.781553398058252,0.831715210355987,0.0472587336673259,-0.288857368195073,-0.767925242721872,17,"SLC7A11|OPN3|CDH3|NR4A2|ATP7A|GIPC1|CTNS|RAPGEF2|GCH1|ALDH2","GO_BP"
"GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.0549822085753736,0.10657770662882,0.321775918075361,-0.438260652135293,-1.46091986390838,40,"DUOX2|SULT1A2|DUOXA2|SLC7A11|SULT1B1|EPAS1|SULT1A1|CPQ|BTBD9|SLC1A1|OPN3|CDH3","GO_BP"
"GOBP_PHOSPHATE_ION_TRANSPORT",0.123762376237624,0.197351218682414,0.160801401070022,-0.514067112406615,-1.35019347582931,16,"SLC17A4|SLC20A2|CRY2|VDR|ATF4|SLC20A1|CLDN3|SLC37A1|SLC37A3|ANKH","GO_BP"
"GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS",0.000291100167775657,0.00199500648315584,0.49849310876659,-0.65456157221635,-1.98397397092362,27,"DGKA|LIPH|ABHD4|PLA2G10|PLA2G6|AGPAT4|AGPAT2|LPIN1|SH3GLB1|PLD1|AGPAT3|PLD2","GO_BP"
"GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS",0.175911251980983,0.261702991369682,0.129442887745046,-0.466956017985427,-1.27713298220458,18,"MFSD2A|CAPN2|SLC44A1|ABHD3|SLC44A2|SLC44A4|CDS1|CHPT1|CEPT1","GO_BP"
"GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS",0.00237106714989973,0.00990836191096311,0.431707695803346,-0.532879200246806,-1.78012043445199,39,"GDPD3|ABHD4|PLA2G10|PLA2G6|MFSD2A|CAPN2|SLC44A1|ABHD3|LDLR|PNPLA8|SLC44A2|SLC44A4|CDS1|MBOAT2|NR1H2|PNPLA6|LPGAT1|CHPT1|CEPT1","GO_BP"
"GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS",0.0106249501822386,0.0307385988386715,0.380730400722792,-0.640405220212396,-1.68201958333774,16,"ABHD4|PLA2G10|PLA2G6|MFSD2A|NAAA|PNPLA8|LPIN1|NAPEPLD|ETNK1|CEPT1","GO_BP"
"GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS",0.52931854199683,0.612539731151304,0.0645031249656493,-0.332623210336891,-0.95338463205113,22,"PLA2G10|PLA2G6|SPATA18|PNPLA8","GO_BP"
"GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION",4.98823911193081e-10,2.48124668083784e-08,0.801215574617779,-0.514991533680961,-2.14630117620712,177,"SERPINE2|CEACAM1|IL1B|ERRFI1|THBS1|PDGFA|HBEGF|UNC5B|PIK3AP1|PPARD|HCST|JAK2|ADTRP|IRS1|IL18|EDN1|SESN2|KLF4|SESN3|CD2AP|F2RL1|GCNT2|MMP3|PIK3R3|FGFR3|PRR5L|RGCC|PIP5K1C|FLCN|PLK3|FN1|VAV3|AKR1C2|ADAM17|IRS2|PTK2B|AKR1C3|PINK1|CCL5|SMPD3|INPP5F|ATG14|VEGFA|PIK3CA|STAT3|PIP5K1B|DDIT3|HPSE|EGFR|SIRT1|TCF7L2|ADRA2A|MIR29B1|INSR|ERBB2|CDC42|RTN4|ZFP36L1|MST1R|ERBB3|SIRT7|BTBD10|NTRK2|PIK3CB|RICTOR|STK3|PLEKHA1|FAM3C|FAM110C|RAC1|STAMBP|ITGB1|INPP5K|NF1|DLG1|SRPK2","GO_BP"
"GOBP_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS",0.064873417721519,0.119395507296544,0.222056046145248,-0.534943153645402,-1.48323158334487,19,"INPP4B|PIK3R3|ATG14|PIK3CA|FIG4|PIK3CB|SYNJ1|BECN1|PIK3C2B|PIK3C3","GO_BP"
"GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS",0.142276422764228,0.219829903709859,0.133554954557592,-0.318485532145668,-1.22933750648317,97,"PDGFA|INPP4B|ITPKC|PIK3R3|PIP5K1C|IMPA1|INPP5F|ATG14|PIK3CA|PIP4K2C|PITPNM1|PIP5K1B|MPPE1|MTMR2|PIGZ|INPP5J|PIGB|FIG4|EFR3A|BPNT1|TTC7A|TMEM150A|CDS1|PIK3CB|INPP1|INPP5K|SYNJ1|PIGG|MTMR4|PTEN|INPP5D|PIGL|BECN1|MTM1","GO_BP"
"GOBP_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION",0.030846188076723,0.070316543851413,0.352487857583619,-0.524259406361778,-1.55744249447166,24,"MTMR11|INPP5F|MTMR2|INPP5J|FIG4|MTMR9|INPP5K|SYNJ1|INPP5A|MTMR4|PTEN|INPP5D|MTM1|MTMR3|MTMR10","GO_BP"
"GOBP_PHOSPHATIDYLINOSITOL_MEDIATED_SIGNALING",0.780165289256198,0.830811378475869,0.0483117581055019,-0.296272977611213,-0.766651347630709,15,"PLCE1|INPP5F|PIK3CA","GO_BP"
"GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS",0.078740157480315,0.13820981540654,0.181383128498408,-0.321773502201751,-1.27286187003119,115,"MTMR11|PDGFA|INPP4B|ITPKC|PIK3R3|PIP5K1C|PLCE1|IMPA1|INPP5F|ATG14|PIK3CA|PIP4K2C|PITPNM1|PIP5K1B|MPPE1|MTMR2|PIGZ|INPP5J|PIGB|FIG4|IPMK|EFR3A|BPNT1|TTC7A|TMEM150A|CDS1|PIK3CB|PLCD1|MTMR9|INPP1|INPP5K|SYNJ1|INPP5A|LPGAT1|PIGG|MTMR4|PTEN|INPP5D|PIGL|BECN1|MTM1|MTMR3|MTMR10|CWH43|PIP5K1A|PIK3C2B|ITPKA|PIK3C3|PLCB3|PITPNM3|MTMR6","GO_BP"
"GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",0.00634772404604018,0.0204133273805922,0.407017918923954,-0.484166656479697,-1.63566959479274,43,"INPP4B|ITPKC|PIK3R3|PIP5K1C|IMPA1|ATG14|PIK3CA|PIP4K2C|PIP5K1B|FIG4|EFR3A|BPNT1|TTC7A|TMEM150A|PIK3CB|INPP1|SYNJ1","GO_BP"
"GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS",0.370839936608558,0.466233332450384,0.0826646449123753,-0.394387453580062,-1.0786566728657,18,"PLA2G10|MFSD2A|SERINC2|MBOAT2|OSBPL10|PLSCR1|SERINC1","GO_BP"
"GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.0389805097451274,0.083657544922737,0.282013350011725,-0.456138241946616,-1.48427461159577,35,"TGM2|DGKA|P2RY2|EDN1|RGS2|HRH1|PLCE1|VEGFA|GNA11|PARD3|GNAQ|ADRA2A|ABL2|GNA15","GO_BP"
"GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",0.0351089588377724,0.0777752155366948,0.266350657088526,-0.32231634150743,-1.3549051358473,191,"DGKA|PDGFA|LIPH|PPARD|INPP4B|ITPKC|SAMD8|ABHD4|CHP1|PIK3R3|MFSD2A|PIP5K1C|AGPAT4|CAPN2|SLC44A1|IMPA1|ABHD3|INPP5F|ATG14|PIK3CA|AGPAT2|PIP4K2C|PITPNM1|PIP5K1B|SLC44A2|MPPE1|LPIN1|SH3GLB1|MTMR2|PIGZ|INPP5J|PLD1|PIGB|DHDDS|FIG4|EFR3A|BPNT1|TTC7A|SGMS2|SLC44A4|VAPA|TMEM150A|AGPAT3|CDS1|MBOAT2|PIK3CB|PLD2|PLSCR1|INPP1|INPP5K|SERINC1|SYNJ1|LPGAT1|CHPT1|ETNK1|CEPT1|PIGG|HMGCS2","GO_BP"
"GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS",0.000665070607221932,0.00377036351594198,0.477270815362862,-0.600048227587972,-1.8805977001121,31,"SMPD1|GDPD3|SMPDL3A|PLA2G10|PLA2G6|LDLR|SMPD3|INPP5F|PNPLA8|GPCPD1|PRKCD|GDE1|PLD1|PRDX6|PLA2G4F|ABHD6|PLD2|PNPLA6|NAPEPLD","GO_BP"
"GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION",0.0145930997276637,0.0391008858037487,0.380730400722792,-0.548817359773356,-1.6634636110619,27,"MTMR11|INPP5F|MTMR2|INPP5J|SGPP1|FIG4|EPHX2|SGPP2|MTMR9|INPP5K|SYNJ1|INPP5A|MTMR4|PTEN|INPP5D|MTM1|MTMR3|MTMR10","GO_BP"
"GOBP_PHOSPHOLIPID_METABOLIC_PROCESS",0.000150518053571782,0.00115760019255705,0.518848077743792,-0.365886785205289,-1.58580221581392,257,"SMPD1|GDPD3|SMPDL3A|DGKA|MTMR11|PDGFA|LIPH|PPARD|INPP4B|ITPKC|SAMD8|ABHD4|PLA2G10|CHP1|PIK3R3|PLA2G6|MFSD2A|PIP5K1C|NAAA|PLCE1|AGPAT4|CAPN2|SLC44A1|IMPA1|ABHD3|LDLR|SMPD3|INPP5F|SPATA18|PNPLA8|ATG14|PIK3CA|SERINC2|AGPAT2|PIP4K2C|GPCPD1|PITPNM1|PIP5K1B|SLC44A2|MPPE1|LPIN1|SH3GLB1|MTMR2|PRKCD|PIGZ|GDE1|INPP5J|PLD1|PIGB|DHDDS|SGPP1|FIG4|IPMK|EFR3A|BPNT1|TTC7A|SGMS2|SLC44A4|VAPA|TMEM150A|AGPAT3|PRDX6|CDS1|MBOAT2|PIK3CB|PLCD1|NR1H2|PLA2G4F|ABHD6|OSBPL10|PLD2|MTMR9|PLSCR1|INPP1|INPP5K|SERINC1|PNPLA6|SYNJ1|INPP5A|LPGAT1|CLN8|NAPEPLD|CHPT1|ETNK1|CEPT1|PIGG|HMGCS2","GO_BP"
"GOBP_PHOSPHOLIPID_TRANSLOCATION",0.00362485237916457,0.0136329813870043,0.431707695803346,-0.538585349378916,-1.73224925665481,34,"PLSCR4|ABCA1|TMEM63B|ATP10B|MFSD2A|ATP8A1|TMEM30A|XKR9|SERINC2|VMP1|ATP10D|ATP9A|TMEM30B|ATP11B|ATG9A|ATP8B1|VDAC2|PLSCR1|ABCA7","GO_BP"
"GOBP_PHOSPHOLIPID_TRANSPORT",5.00031743103017e-05,0.000464487317990875,0.557332238758646,-0.537753660102203,-1.93136873093536,65,"ABCG1|PRAP1|PLSCR4|ABCA1|TMEM63B|PLA2G10|GLTP|ATP10B|MFSD2A|APOE|ATP8A1|PITPNC1|TMEM30A|XKR9|LDLR|SERINC2|VMP1|PITPNM1|ATP10D|OSBPL2|ATP9A|TMEM30B|ATP11B|PRELID2|ATG9A|ABCA12|SCARB2|VAPA|ATP8B1|VDAC2|OSBPL10|PLSCR1","GO_BP"
"GOBP_PHOTOPERIODISM",0.023428138148626,0.056183808748338,0.352487857583619,-0.577805182604023,-1.61836024765938,20,"BHLHE40|SIK1|CRY2|ID2|RBM4|PPP1CB|PER2|FBXL3|CLOCK|PML","GO_BP"
"GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT",0.293185419968304,0.390744959024309,0.0959206777921745,-0.401634702793956,-1.15118951847754,22,"PRDM1|MFSD2A|THRB|VEGFA|NTRK2|CRB2|USH1C|RDH13","GO_BP"
"GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.221036585365854,0.311837524825386,0.11101149245045,-0.375027346441171,-1.1877887507205,32,"PRDM1|MFSD2A|THRB|VEGFA|STAT3|PPP2R3A|NTRK2|CRB2|USH1C|RDH13|IHH","GO_BP"
"GOBP_PHOTORECEPTOR_CELL_MAINTENANCE",0.405405405405405,0.499109888331445,0.0780892306943345,-0.373634907930357,-1.04650477416495,20,"SPATA7|SLC2A1|CIB2|CLCN3|DRAM2|CRB2|CLN8|USH1C|ARAP1|BSG|IQCB1","GO_BP"
"GOBP_PIECEMEAL_MICROAUTOPHAGY_OF_THE_NUCLEUS",0.151815181518152,0.231666511529926,0.143758989039275,-0.49877828432944,-1.31003748174862,16,"RB1CC1|ATG4A|ATG4D|ATG9A|ATG2A|ATG2B|SNX30|ATG4B|ULK3|ULK1|ATG5|SNX7","GO_BP"
"GOBP_PIGMENTATION",0.310984308131241,0.407770240763923,0.0865399737444125,-0.298755566423915,-1.09280479981518,70,"EDN3|LYST|APOE|SHROOM3|CDH3|GNA11|FIG4|ATRN|AP1G1|RAB11A|SOD2|HPS5|NF1|ATP7A|MYSM1|HPS1|IHH|KIF13A|AP1S2|CD63|ATP6AP2|DCTN2|TPCN2|BLOC1S1|ARCN1|RAB1A","GO_BP"
"GOBP_PIGMENT_BIOSYNTHETIC_PROCESS",0.629297458893871,0.70164619061052,0.0535669384770951,-0.273840365079425,-0.902275665591046,37,"SLC6A9|SLC7A11|ALAS1|OPN3|NFE2L1|CDH3","GO_BP"
"GOBP_PIGMENT_CELL_DIFFERENTIATION",0.521394611727417,0.604504128784719,0.0652353056017703,-0.352180867521979,-0.963220912226851,18,"EDN3|GNA11|AP1G1|SOD2","GO_BP"
"GOBP_PIGMENT_GRANULE_LOCALIZATION",0.941362916006339,0.964185729977931,0.037770500132479,-0.222896298696125,-0.609625325965987,18,"CDH3|RAB11A|DCTN2|RAB1A|DCTN1|BLOC1S5|MAP2K1|MLPH|VPS33A|RAB11B|BLOC1S6|RAB27A|BLOC1S3|BBS2|RAB17|VPS33B|MKKS","GO_BP"
"GOBP_PIGMENT_GRANULE_ORGANIZATION",0.943511450381679,0.965424456860351,0.0359208664409425,-0.208006589638973,-0.651908790157809,31,"LYST|APOE|AP1G1|HPS5|HPS1|KIF13A|AP1S2|BLOC1S1|AP3B1|AP3S1|AP3D1","GO_BP"
"GOBP_PIGMENT_METABOLIC_PROCESS",0.217647058823529,0.308183438664722,0.109684061970549,-0.345241720142307,-1.18307734517426,46,"HMOX1|SLC6A9|SLC7A11|SLCO2B1|ALAS1|OPN3|NFE2L1|CDH3","GO_BP"
"GOBP_PINOCYTOSIS",0.346534653465347,0.442531209642703,0.0886261133285098,-0.412856660208828,-1.08436497027983,16,"APPL2|SNX33|EHD4|CDC42|NR1H2","GO_BP"
"GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT",0.0412844036697248,0.0875660941660462,0.276500599254472,-0.506315247425363,-1.51432893534879,25,"PLCD3|SOCS3|HS6ST1|FZD5|JUNB|SPINT1|FOSL1|HES1|GGNBP2","GO_BP"
"GOBP_PLACENTA_DEVELOPMENT",0.036734693877551,0.0801434474156077,0.276500599254472,-0.35950374329967,-1.39200932382311,99,"PRDM1|ADM|PLCD3|HSD17B2|PPARD|EPAS1|SOCS3|HS6ST1|KRT19|KRT8|PHLDA2|PPARG|CASP8|TPPP3|EGLN1|BMPR2|DNAJB6|FZD5|CITED2|GRHL2|VDR|JUNB|EGFR|MAPK14|SPINT1|STK4","GO_BP"
"GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE",0.388379204892966,0.481996566555295,0.0782955249944794,-0.352750942191817,-1.05503628707402,25,"HMOX1|EHD1|APOE|LDLR|NCEH1|ITGAV|LMF1|MYLIP|LDLRAP1|CES3|ANXA2","GO_BP"
"GOBP_PLASMA_MEMBRANE_ORGANIZATION",5.83205863156844e-07,1.14560947896542e-05,0.659444398037935,-0.543431748524242,-2.09761814351123,97,"SMPD1|PLEC|PTPRC|PLSCR4|TMEM63B|FA2H|MYOF|SNX9|CXCR4|NDRG1|SNX33|GSN|CASP7|AHNAK|TPST2|WASL|BAIAP2L1|XKR9|UGCG|CHMP1B|CAV2|ANK3|SERINC2|CHMP5|SYTL4|VMP1|MAFB|BIN2|OSBPL2|PACSIN2|CLU|SPTBN1|SH3GLB1|CHMP2B|ABCD1|ATG9A|MYRF|NSF|BAIAP2|DNM2|S100A10|ATP8B1|VDAC2|PLSCR1|ABCA7|ARL8B|CHMP3|CHMP2A|MYH9|CD9|CHMP4B|CHMP4C|VPS4B|PTEN|VPS4A|ANXA2|IQGAP1","GO_BP"
"GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING",0.134304207119741,0.210893164336701,0.152144922367565,-0.510642422984746,-1.35753922105192,17,"PLSCR4|TMEM63B|XKR9|SERINC2|VMP1|ATG9A|VDAC2|PLSCR1","GO_BP"
"GOBP_PLASMA_MEMBRANE_REPAIR",0.00112602590109586,0.00575897824043056,0.45505986738723,-0.64161921190851,-1.83904753863319,22,"SMPD1|MYOF|CASP7|AHNAK|CHMP1B|CHMP5|SYTL4|CHMP2B|S100A10|ARL8B|CHMP3|CHMP2A|MYH9|CHMP4B|CHMP4C|VPS4B|VPS4A|ANXA2","GO_BP"
"GOBP_PLATELET_ACTIVATION",7.18146839488416e-05,0.000630987137601788,0.538434096309916,-0.520963080643649,-1.9196126619455,73,"SERPINE2|CEACAM1|COL3A1|DGKA|PDGFA|JAK2|SLC7A11|RAP2B|PRKG1|HSPB1|F11R|GNA13|APOE|VAV3|SAA1|IL6R|PIK3CA|IL6ST|MAPK14|PRKCD|ACTB|STXBP3|GNAQ|ADRA2A|TSPAN9|PIK3CB|MYL12A|PLSCR1|VCL|ENTPD2|LYN|SRC|MYH9|CD9","GO_BP"
"GOBP_PLATELET_AGGREGATION",0.014587863421299,0.0391008858037487,0.380730400722792,-0.482501717744918,-1.63415800075699,44,"SERPINE2|CEACAM1|JAK2|SLC7A11|RAP2B|PRKG1|HSPB1|F11R|IL6R|IL6ST|PRKCD|ACTB|STXBP3|TSPAN9|PIK3CB|MYL12A|VCL|LYN|MYH9|CD9|SH2B3|ACTG1","GO_BP"
"GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION",0.954545454545455,0.973484848484849,0.0366082221336689,-0.216391265551621,-0.616416177950259,21,"ABCA1|AP1G1|HPS5|HPS1|AP1S2|BLOC1S1|AP3B1|AP3S1|AP3D1","GO_BP"
"GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",8.54944036688501e-05,0.000721162002636301,0.538434096309916,-0.623273872389274,-2.02813423603858,35,"IL1B|F3|PDGFA|LRP1|JAK2|TIPARP|CSRNP1|TXNIP|SMPD3|ZFAND5|VEGFA","GO_BP"
"GOBP_PLATELET_MORPHOGENESIS",0.9375,0.961186835106383,0.0609039347452418,0.201214304163781,0.598420513258316,17,"PRKDC|ZFPM1|ACTN1","GO_BP"
"GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION",0.445151033386327,0.535640182194083,0.0732558655828455,-0.359925246057187,-1.00810572124473,20,"MSN|EZR|MYO9A|RAB10|CDC42","GO_BP"
"GOBP_POLYAMINE_METABOLIC_PROCESS",0.200647249190939,0.288080128726655,0.121543282035469,-0.467293185504076,-1.24229558395116,17,"PAOX|AOC1|SAT1|SMOX","GO_BP"
"GOBP_POLYOL_BIOSYNTHETIC_PROCESS",0.682779456193353,0.75015740751703,0.0845557442441281,0.238251397553486,0.865059327899763,36,"ISYNA1|PGP|DHFR|IP6K1|AGK|GOT1|QDPR|PCBD1|ITPKB|IMPA2","GO_BP"
"GOBP_POLYOL_METABOLIC_PROCESS",0.497142857142857,0.582518454190187,0.0625237414724762,-0.274508926186693,-0.987487282348126,64,"MOGAT3|GK|INPP4B|ITPKC|PRKG1|ACER3|NAAA|IMPA1|NUDT4|GPD2|GK5|INPP5J|PCK1|SGPP1|IPMK|SPTSSA|PPIP5K2|SGPP2|SYNJ1|INPP5A|CYP27A1","GO_BP"
"GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS",0.187878787878788,0.275258043619089,0.121543282035469,-0.38457335900311,-1.22801209266026,33,"PPP1R3B|IRS1|DYRK2|UGP2|IRS2|SMPD3|EXT1|GRB10|PER2|INSR|NDST1","GO_BP"
